transaction_id,line_no,transaction_date,account_number,fund_id,subsidiary_id,debit_amount,credit_amount,memo,source_gift_id
JE-000122,2,2024-12-12,4100,FND-001,SUB-02,0.0,46.98,Gift receipt GFT-000122,GFT-000122
JE-000123,1,2024-08-09,1000,FND-003,SUB-01,130.67,0.0,Gift receipt GFT-000123,GFT-000123
JE-000123,2,2024-08-09,4100,FND-003,SUB-01,0.0,130.67,Gift receipt GFT-000123,GFT-000123
JE-000124,1,2025-05-10,1000,FND-001,SUB-01,823.26,0.0,Gift receipt GFT-000124,GFT-000124
JE-000124,2,2025-05-10,4100,FND-001,SUB-01,0.0,823.26,Gift receipt GFT-000124,GFT-000124
JE-000125,1,2023-10-12,1000,FND-007,SUB-01,149.85,0.0,Gift receipt GFT-000125,GFT-000125
JE-000125,2,2023-10-12,4100,FND-007,SUB-01,0.0,149.85,Gift receipt GFT-000125,GFT-000125
JE-000126,1,2026-04-12,1000,FND-007,SUB-01,184.41,0.0,Gift receipt GFT-000126,GFT-000126
JE-000126,2,2026-04-12,4100,FND-007,SUB-01,0.0,184.41,Gift receipt GFT-000126,GFT-000126
JE-000127,1,2024-06-18,1000,FND-004,SUB-01,1047.28,0.0,Gift receipt GFT-000127,GFT-000127
JE-000127,2,2024-06-18,4000,FND-004,SUB-01,0.0,1047.28,Gift receipt GFT-000127,GFT-000127
JE-000128,1,2025-01-15,1000,FND-008,SUB-01,71.4,0.0,Gift receipt GFT-000128,GFT-000128
JE-000128,2,2025-01-15,4100,FND-008,SUB-01,0.0,71.4,Gift receipt GFT-000128,GFT-000128
JE-000129,1,2023-09-09,1000,FND-005,SUB-01,89.76,0.0,Gift receipt GFT-000129,GFT-000129
JE-000129,2,2023-09-09,4100,FND-005,SUB-01,0.0,89.76,Gift receipt GFT-000129,GFT-000129
JE-000130,1,2025-10-22,1000,FND-008,SUB-01,42.29,0.0,Gift receipt GFT-000130,GFT-000130
JE-000130,2,2025-10-22,4100,FND-008,SUB-01,0.0,42.29,Gift receipt GFT-000130,GFT-000130
JE-000131,1,2023-12-30,1000,FND-007,SUB-01,1103.47,0.0,Gift receipt GFT-000131,GFT-000131
JE-000131,2,2023-12-30,4100,FND-007,SUB-01,0.0,1103.47,Gift receipt GFT-000131,GFT-000131
JE-000132,1,2025-11-07,1000,FND-004,SUB-01,550.48,0.0,Gift receipt GFT-000132,GFT-000132
JE-000132,2,2025-11-07,4000,FND-004,SUB-01,0.0,550.48,Gift receipt GFT-000132,GFT-000132
JE-000133,1,2023-08-09,1000,FND-006,SUB-01,533.76,0.0,Gift receipt GFT-000133,GFT-000133
JE-000133,2,2023-08-09,4100,FND-006,SUB-01,0.0,533.76,Gift receipt GFT-000133,GFT-000133
JE-000134,1,2026-03-20,1000,FND-006,SUB-01,126.81,0.0,Gift receipt GFT-000134,GFT-000134
JE-000134,2,2026-03-20,4100,FND-006,SUB-01,0.0,126.81,Gift receipt GFT-000134,GFT-000134
JE-000135,1,2025-01-05,1000,FND-001,SUB-01,39.31,0.0,Gift receipt GFT-000135,GFT-000135
JE-000135,2,2025-01-05,4100,FND-001,SUB-01,0.0,39.31,Gift receipt GFT-000135,GFT-000135
JE-000136,1,2024-09-22,1000,FND-005,SUB-01,29.67,0.0,Gift receipt GFT-000136,GFT-000136
JE-000136,2,2024-09-22,4100,FND-005,SUB-01,0.0,29.67,Gift receipt GFT-000136,GFT-000136
JE-000137,1,2026-02-23,1000,FND-006,SUB-01,831.06,0.0,Gift receipt GFT-000137,GFT-000137
JE-000137,2,2026-02-23,4100,FND-006,SUB-01,0.0,831.06,Gift receipt GFT-000137,GFT-000137
JE-000138,1,2024-05-23,1000,FND-004,SUB-01,337.07,0.0,Gift receipt GFT-000138,GFT-000138
JE-000138,2,2024-05-23,4000,FND-004,SUB-01,0.0,337.07,Gift receipt GFT-000138,GFT-000138
JE-000139,1,2024-12-29,1000,FND-001,SUB-01,417.72,0.0,Gift receipt GFT-000139,GFT-000139
JE-000139,2,2024-12-29,4100,FND-001,SUB-01,0.0,417.72,Gift receipt GFT-000139,GFT-000139
JE-000140,1,2025-09-06,1000,FND-003,SUB-01,246.98,0.0,Gift receipt GFT-000140,GFT-000140
JE-000140,2,2025-09-06,4100,FND-003,SUB-01,0.0,246.98,Gift receipt GFT-000140,GFT-000140
JE-000141,1,2024-10-28,1000,FND-006,SUB-01,79.09,0.0,Gift receipt GFT-000141,GFT-000141
JE-000141,2,2024-10-28,4100,FND-006,SUB-01,0.0,79.09,Gift receipt GFT-000141,GFT-000141
JE-000142,1,2023-08-27,1000,FND-003,SUB-01,133.12,0.0,Gift receipt GFT-000142,GFT-000142
JE-000142,2,2023-08-27,4100,FND-003,SUB-01,0.0,133.12,Gift receipt GFT-000142,GFT-000142
JE-000143,1,2026-04-04,1000,FND-005,SUB-01,61.1,0.0,Gift receipt GFT-000143,GFT-000143
JE-000143,2,2026-04-04,4100,FND-005,SUB-01,0.0,61.1,Gift receipt GFT-000143,GFT-000143
JE-000144,1,2026-03-31,1000,FND-002,SUB-01,53.84,0.0,Gift receipt GFT-000144,GFT-000144
JE-000144,2,2026-03-31,4100,FND-002,SUB-01,0.0,53.84,Gift receipt GFT-000144,GFT-000144
JE-000145,1,2024-10-20,1000,FND-001,SUB-01,497.78,0.0,Gift receipt GFT-000145,GFT-000145
JE-000145,2,2024-10-20,4100,FND-001,SUB-01,0.0,497.78,Gift receipt GFT-000145,GFT-000145
JE-000146,1,2026-03-05,1000,FND-006,SUB-01,32.22,0.0,Gift receipt GFT-000146,GFT-000146
JE-000146,2,2026-03-05,4100,FND-006,SUB-01,0.0,32.22,Gift receipt GFT-000146,GFT-000146
JE-000147,1,2024-03-24,1000,FND-003,SUB-01,61.51,0.0,Gift receipt GFT-000147,GFT-000147
JE-000147,2,2024-03-24,4100,FND-003,SUB-01,0.0,61.51,Gift receipt GFT-000147,GFT-000147
JE-000148,1,2023-10-30,1000,FND-003,SUB-02,141.59,0.0,Gift receipt GFT-000148,GFT-000148
JE-000148,2,2023-10-30,4100,FND-003,SUB-02,0.0,141.59,Gift receipt GFT-000148,GFT-000148
JE-000149,1,2024-02-13,1000,FND-006,SUB-01,203.55,0.0,Gift receipt GFT-000149,GFT-000149
JE-000149,2,2024-02-13,4100,FND-006,SUB-01,0.0,203.55,Gift receipt GFT-000149,GFT-000149
JE-000150,1,2025-08-06,1000,FND-002,SUB-01,41.79,0.0,Gift receipt GFT-000150,GFT-000150
JE-000150,2,2025-08-06,4100,FND-002,SUB-01,0.0,41.79,Gift receipt GFT-000150,GFT-000150
JE-000152,1,2025-12-16,1000,FND-006,SUB-01,294.28,0.0,Gift receipt GFT-000152,GFT-000152
JE-000152,2,2025-12-16,4100,FND-006,SUB-01,0.0,294.28,Gift receipt GFT-000152,GFT-000152
JE-000153,1,2025-07-01,1000,FND-003,SUB-01,231.9,0.0,Gift receipt GFT-000153,GFT-000153
JE-000153,2,2025-07-01,4100,FND-003,SUB-01,0.0,231.9,Gift receipt GFT-000153,GFT-000153
JE-000154,1,2025-03-20,1000,FND-003,SUB-02,812.86,0.0,Gift receipt GFT-000154,GFT-000154
JE-000154,2,2025-03-20,4100,FND-003,SUB-02,0.0,812.86,Gift receipt GFT-000154,GFT-000154
JE-000155,1,2023-07-07,1000,FND-007,SUB-01,207.37,0.0,Gift receipt GFT-000155,GFT-000155
JE-000155,2,2023-07-07,4100,FND-007,SUB-01,0.0,207.37,Gift receipt GFT-000155,GFT-000155
JE-000156,1,2024-07-07,1000,FND-004,SUB-02,329.52,0.0,Gift receipt GFT-000156,GFT-000156
JE-000156,2,2024-07-07,4000,FND-004,SUB-02,0.0,329.52,Gift receipt GFT-000156,GFT-000156
JE-000157,1,2026-04-13,1000,FND-006,SUB-01,83.75,0.0,Gift receipt GFT-000157,GFT-000157
JE-000157,2,2026-04-13,4100,FND-006,SUB-01,0.0,83.75,Gift receipt GFT-000157,GFT-000157
JE-000158,1,2024-10-30,1000,FND-006,SUB-01,87.43,0.0,Gift receipt GFT-000158,GFT-000158
JE-000158,2,2024-10-30,4100,FND-006,SUB-01,0.0,87.43,Gift receipt GFT-000158,GFT-000158
JE-000159,1,2023-12-29,1000,FND-008,SUB-01,46.14,0.0,Gift receipt GFT-000159,GFT-000159
JE-000159,2,2023-12-29,4100,FND-008,SUB-01,0.0,46.14,Gift receipt GFT-000159,GFT-000159
JE-000160,1,2024-12-26,1000,FND-004,SUB-01,84.59,0.0,Gift receipt GFT-000160,GFT-000160
JE-000160,2,2024-12-26,4000,FND-004,SUB-01,0.0,84.59,Gift receipt GFT-000160,GFT-000160
JE-000161,1,2025-06-20,1000,FND-002,SUB-01,131.05,0.0,Gift receipt GFT-000161,GFT-000161
JE-000161,2,2025-06-20,4100,FND-002,SUB-01,0.0,131.05,Gift receipt GFT-000161,GFT-000161
JE-000162,1,2023-10-07,1000,FND-008,SUB-01,715.17,0.0,Gift receipt GFT-000162,GFT-000162
JE-000162,2,2023-10-07,4100,FND-008,SUB-01,0.0,715.17,Gift receipt GFT-000162,GFT-000162
JE-000163,1,2024-06-05,1000,FND-008,SUB-01,72.32,0.0,Gift receipt GFT-000163,GFT-000163
JE-000163,2,2024-06-05,4100,FND-008,SUB-01,0.0,72.32,Gift receipt GFT-000163,GFT-000163
JE-000164,1,2025-06-22,1000,FND-007,SUB-01,1919.2,0.0,Gift receipt GFT-000164,GFT-000164
JE-000164,2,2025-06-22,4100,FND-007,SUB-01,0.0,1919.2,Gift receipt GFT-000164,GFT-000164
JE-000165,1,2026-03-11,1000,FND-004,SUB-01,364.0,0.0,Gift receipt GFT-000165,GFT-000165
JE-000165,2,2026-03-11,4000,FND-004,SUB-01,0.0,364.0,Gift receipt GFT-000165,GFT-000165
JE-000166,1,2026-01-12,1000,FND-001,SUB-01,285.77,0.0,Gift receipt GFT-000166,GFT-000166
JE-000166,2,2026-01-12,4100,FND-001,SUB-01,0.0,285.77,Gift receipt GFT-000166,GFT-000166
JE-000167,1,2023-08-11,1000,FND-005,SUB-01,190.22,0.0,Gift receipt GFT-000167,GFT-000167
JE-000167,2,2023-08-11,4100,FND-005,SUB-01,0.0,190.22,Gift receipt GFT-000167,GFT-000167
JE-000168,1,2023-12-04,1000,FND-003,SUB-01,154.21,0.0,Gift receipt GFT-000168,GFT-000168
JE-000168,2,2023-12-04,4100,FND-003,SUB-01,0.0,154.21,Gift receipt GFT-000168,GFT-000168
JE-000169,1,2024-05-26,1000,FND-002,SUB-01,98.18,0.0,Gift receipt GFT-000169,GFT-000169
JE-000169,2,2024-05-26,4100,FND-002,SUB-01,0.0,98.18,Gift receipt GFT-000169,GFT-000169
JE-000170,1,2026-03-16,1000,FND-007,SUB-01,40.17,0.0,Gift receipt GFT-000170,GFT-000170
JE-000170,2,2026-03-16,4100,FND-007,SUB-01,0.0,40.17,Gift receipt GFT-000170,GFT-000170
JE-000171,1,2025-12-08,1000,FND-001,SUB-02,74.89,0.0,Gift receipt GFT-000171,GFT-000171
JE-000171,2,2025-12-08,4100,FND-001,SUB-02,0.0,74.89,Gift receipt GFT-000171,GFT-000171
JE-000172,1,2025-05-11,1000,FND-004,SUB-01,1099.96,0.0,Gift receipt GFT-000172,GFT-000172
JE-000172,2,2025-05-11,4000,FND-004,SUB-01,0.0,1099.96,Gift receipt GFT-000172,GFT-000172
JE-000173,1,2024-12-25,1000,FND-005,SUB-02,338.96,0.0,Gift receipt GFT-000173,GFT-000173
JE-000173,2,2024-12-25,4100,FND-005,SUB-02,0.0,338.96,Gift receipt GFT-000173,GFT-000173
JE-000174,1,2024-01-15,1000,FND-007,SUB-01,1087.06,0.0,Gift receipt GFT-000174,GFT-000174
JE-000174,2,2024-01-15,4100,FND-007,SUB-01,0.0,1087.06,Gift receipt GFT-000174,GFT-000174
JE-000175,1,2026-04-01,1000,FND-001,SUB-01,95.6,0.0,Gift receipt GFT-000175,GFT-000175
JE-000175,2,2026-04-01,4100,FND-001,SUB-01,0.0,95.6,Gift receipt GFT-000175,GFT-000175
JE-000176,1,2023-07-09,1000,FND-002,SUB-01,59.37,0.0,Gift receipt GFT-000176,GFT-000176
JE-000176,2,2023-07-09,4100,FND-002,SUB-01,0.0,59.37,Gift receipt GFT-000176,GFT-000176
JE-000177,1,2026-03-10,1000,FND-002,SUB-01,188.2,0.0,Gift receipt GFT-000177,GFT-000177
JE-000177,2,2026-03-10,4100,FND-002,SUB-01,0.0,188.2,Gift receipt GFT-000177,GFT-000177
JE-000178,1,2024-08-27,1000,FND-005,SUB-02,77.71,0.0,Gift receipt GFT-000178,GFT-000178
JE-000178,2,2024-08-27,4100,FND-005,SUB-02,0.0,77.71,Gift receipt GFT-000178,GFT-000178
JE-000179,1,2026-02-25,1000,FND-005,SUB-01,234.43,0.0,Gift receipt GFT-000179,GFT-000179
JE-000179,2,2026-02-25,4100,FND-005,SUB-01,0.0,234.43,Gift receipt GFT-000179,GFT-000179
JE-000180,1,2026-02-22,1000,FND-005,SUB-01,32.74,0.0,Gift receipt GFT-000180,GFT-000180
JE-000180,2,2026-02-22,4100,FND-005,SUB-01,0.0,32.74,Gift receipt GFT-000180,GFT-000180
JE-000181,1,2025-09-01,1000,FND-006,SUB-01,20.22,0.0,Gift receipt GFT-000181,GFT-000181
JE-000181,2,2025-09-01,4100,FND-006,SUB-01,0.0,20.22,Gift receipt GFT-000181,GFT-000181
JE-000182,1,2025-07-27,1000,FND-008,SUB-01,273.54,0.0,Gift receipt GFT-000182,GFT-000182
JE-000182,2,2025-07-27,4100,FND-008,SUB-01,0.0,273.54,Gift receipt GFT-000182,GFT-000182
JE-000183,1,2024-12-21,1000,FND-008,SUB-01,1141.19,0.0,Gift receipt GFT-000183,GFT-000183
JE-000183,2,2024-12-21,4100,FND-008,SUB-01,0.0,1141.19,Gift receipt GFT-000183,GFT-000183
JE-000184,1,2024-10-07,1000,FND-001,SUB-01,287.41,0.0,Gift receipt GFT-000184,GFT-000184
JE-000184,2,2024-10-07,4100,FND-001,SUB-01,0.0,287.41,Gift receipt GFT-000184,GFT-000184
JE-000185,1,2024-01-18,1000,FND-006,SUB-01,335.01,0.0,Gift receipt GFT-000185,GFT-000185
JE-000185,2,2024-01-18,4100,FND-006,SUB-01,0.0,335.01,Gift receipt GFT-000185,GFT-000185
JE-000186,1,2025-10-30,1000,FND-004,SUB-01,197.08,0.0,Gift receipt GFT-000186,GFT-000186
JE-000186,2,2025-10-30,4000,FND-004,SUB-01,0.0,197.08,Gift receipt GFT-000186,GFT-000186
JE-000187,1,2023-11-03,1000,FND-007,SUB-01,218.39,0.0,Gift receipt GFT-000187,GFT-000187
JE-000187,2,2023-11-03,4100,FND-007,SUB-01,0.0,218.39,Gift receipt GFT-000187,GFT-000187
JE-000188,1,2026-02-28,1000,FND-004,SUB-01,38.28,0.0,Gift receipt GFT-000188,GFT-000188
JE-000188,2,2026-02-28,4000,FND-004,SUB-01,0.0,38.28,Gift receipt GFT-000188,GFT-000188
JE-000189,1,2025-03-06,1000,FND-007,SUB-01,80.71,0.0,Gift receipt GFT-000189,GFT-000189
JE-000189,2,2025-03-06,4100,FND-007,SUB-01,0.0,80.71,Gift receipt GFT-000189,GFT-000189
JE-000190,1,2026-04-27,1000,FND-003,SUB-01,706.06,0.0,Gift receipt GFT-000190,GFT-000190
JE-000190,2,2026-04-27,4100,FND-003,SUB-01,0.0,706.06,Gift receipt GFT-000190,GFT-000190
JE-000191,1,2026-01-06,1000,FND-003,SUB-01,54.51,0.0,Gift receipt GFT-000191,GFT-000191
JE-000191,2,2026-01-06,4100,FND-003,SUB-01,0.0,54.51,Gift receipt GFT-000191,GFT-000191
JE-000192,1,2024-07-29,1000,FND-001,SUB-01,127.99,0.0,Gift receipt GFT-000192,GFT-000192
JE-000192,2,2024-07-29,4100,FND-001,SUB-01,0.0,127.99,Gift receipt GFT-000192,GFT-000192
JE-000193,1,2023-12-08,1000,FND-004,SUB-01,688.43,0.0,Gift receipt GFT-000193,GFT-000193
JE-000193,2,2023-12-08,4000,FND-004,SUB-01,0.0,688.43,Gift receipt GFT-000193,GFT-000193
JE-000194,1,2024-12-11,1000,FND-002,SUB-01,211.85,0.0,Gift receipt GFT-000194,GFT-000194
JE-000194,2,2024-12-11,4100,FND-002,SUB-01,0.0,211.85,Gift receipt GFT-000194,GFT-000194
JE-000195,1,2025-09-07,1000,FND-007,SUB-01,223.91,0.0,Gift receipt GFT-000195,GFT-000195
JE-000195,2,2025-09-07,4100,FND-007,SUB-01,0.0,223.91,Gift receipt GFT-000195,GFT-000195
JE-000196,1,2025-04-28,1000,FND-008,SUB-01,129.02,0.0,Gift receipt GFT-000196,GFT-000196
JE-000196,2,2025-04-28,4100,FND-004,SUB-01,0.0,129.02,Gift receipt GFT-000196,GFT-000196
JE-000197,1,2026-06-08,1000,FND-002,SUB-01,395.01,0.0,Gift receipt GFT-000197,GFT-000197
JE-000197,2,2026-06-08,4100,FND-002,SUB-01,0.0,395.01,Gift receipt GFT-000197,GFT-000197
JE-000198,1,2024-05-02,1000,FND-002,SUB-02,519.24,0.0,Gift receipt GFT-000198,GFT-000198
JE-000198,2,2024-05-02,4100,FND-002,SUB-02,0.0,519.24,Gift receipt GFT-000198,GFT-000198
JE-000199,1,2024-01-24,1000,FND-006,SUB-01,76.36,0.0,Gift receipt GFT-000199,GFT-000199
JE-000199,2,2024-01-24,4100,FND-006,SUB-01,0.0,76.36,Gift receipt GFT-000199,GFT-000199
JE-000200,1,2024-12-22,1000,FND-008,SUB-01,41.91,0.0,Gift receipt GFT-000200,GFT-000200
JE-000200,2,2024-12-22,4100,FND-008,SUB-01,0.0,41.91,Gift receipt GFT-000200,GFT-000200
JE-000201,1,2023-09-15,1000,FND-005,SUB-01,24.05,0.0,Gift receipt GFT-000201,GFT-000201
JE-000201,2,2023-09-15,4100,FND-005,SUB-01,0.0,24.05,Gift receipt GFT-000201,GFT-000201
JE-000202,1,2024-05-10,1000,FND-001,SUB-01,316.96,0.0,Gift receipt GFT-000202,GFT-000202
JE-000202,2,2024-05-10,4100,FND-001,SUB-01,0.0,316.96,Gift receipt GFT-000202,GFT-000202
JE-000203,1,2025-05-09,1000,FND-001,SUB-01,277.95,0.0,Gift receipt GFT-000203,GFT-000203
JE-000203,2,2025-05-09,4100,FND-001,SUB-01,0.0,277.95,Gift receipt GFT-000203,GFT-000203
JE-000204,1,2025-01-02,1000,FND-001,SUB-01,2813.82,0.0,Gift receipt GFT-000204,GFT-000204
JE-000204,2,2025-01-02,4100,FND-001,SUB-01,0.0,2813.82,Gift receipt GFT-000204,GFT-000204
JE-000206,1,2024-01-19,1000,FND-003,SUB-01,162.59,0.0,Gift receipt GFT-000206,GFT-000206
JE-000206,2,2024-01-19,4100,FND-003,SUB-01,0.0,162.59,Gift receipt GFT-000206,GFT-000206
JE-000207,1,2025-12-29,1000,FND-005,SUB-01,243.26,0.0,Gift receipt GFT-000207,GFT-000207
JE-000207,2,2025-12-29,4100,FND-005,SUB-01,0.0,243.26,Gift receipt GFT-000207,GFT-000207
JE-000208,1,2023-12-30,1000,FND-008,SUB-01,258.23,0.0,Gift receipt GFT-000208,GFT-000208
JE-000208,2,2023-12-30,4100,FND-008,SUB-01,0.0,258.23,Gift receipt GFT-000208,GFT-000208
JE-000209,1,2025-10-12,1000,FND-006,SUB-02,149.54,0.0,Gift receipt GFT-000209,GFT-000209
JE-000209,2,2025-10-12,4100,FND-006,SUB-02,0.0,149.54,Gift receipt GFT-000209,GFT-000209
JE-000210,1,2026-05-22,1000,FND-002,SUB-02,78.94,0.0,Gift receipt GFT-000210,GFT-000210
JE-000210,2,2026-05-22,4100,FND-002,SUB-02,0.0,78.94,Gift receipt GFT-000210,GFT-000210
JE-000211,1,2026-05-03,1000,FND-003,SUB-01,186.98,0.0,Gift receipt GFT-000211,GFT-000211
JE-000211,2,2026-05-03,4100,FND-003,SUB-01,0.0,186.98,Gift receipt GFT-000211,GFT-000211
JE-000212,1,2023-08-30,1000,FND-004,SUB-01,179.46,0.0,Gift receipt GFT-000212,GFT-000212
JE-000212,2,2023-08-30,4000,FND-004,SUB-01,0.0,179.46,Gift receipt GFT-000212,GFT-000212
JE-000213,1,2023-10-27,1000,FND-001,SUB-01,176.35,0.0,Gift receipt GFT-000213,GFT-000213
JE-000213,2,2023-10-27,4100,FND-001,SUB-01,0.0,176.35,Gift receipt GFT-000213,GFT-000213
JE-000214,1,2023-10-12,1000,FND-004,SUB-01,445.65,0.0,Gift receipt GFT-000214,GFT-000214
JE-000214,2,2023-10-12,4000,FND-004,SUB-01,0.0,445.65,Gift receipt GFT-000214,GFT-000214
JE-000215,1,2025-07-26,1000,FND-007,SUB-01,183.35,0.0,Gift receipt GFT-000215,GFT-000215
JE-000215,2,2025-07-26,4100,FND-007,SUB-01,0.0,183.35,Gift receipt GFT-000215,GFT-000215
JE-000216,1,2023-09-01,1000,FND-006,SUB-01,42.82,0.0,Gift receipt GFT-000216,GFT-000216
JE-000216,2,2023-09-01,4100,FND-006,SUB-01,0.0,42.82,Gift receipt GFT-000216,GFT-000216
JE-000217,1,2026-01-04,1000,FND-008,SUB-01,92.72,0.0,Gift receipt GFT-000217,GFT-000217
JE-000217,2,2026-01-04,4100,FND-008,SUB-01,0.0,92.72,Gift receipt GFT-000217,GFT-000217
JE-000218,1,2025-06-18,1000,FND-003,SUB-01,147.57,0.0,Gift receipt GFT-000218,GFT-000218
JE-000218,2,2025-06-18,4100,FND-003,SUB-01,0.0,147.57,Gift receipt GFT-000218,GFT-000218
JE-000219,1,2024-01-04,1000,FND-001,SUB-01,192.93,0.0,Gift receipt GFT-000219,GFT-000219
JE-000219,2,2024-01-04,4100,FND-001,SUB-01,0.0,192.93,Gift receipt GFT-000219,GFT-000219
JE-000220,1,2023-10-12,1000,FND-004,SUB-01,324.62,0.0,Gift receipt GFT-000220,GFT-000220
JE-000220,2,2023-10-12,4000,FND-004,SUB-01,0.0,324.62,Gift receipt GFT-000220,GFT-000220
JE-000221,1,2024-10-06,1000,FND-005,SUB-01,194.6,0.0,Gift receipt GFT-000221,GFT-000221
JE-000221,2,2024-10-06,4100,FND-005,SUB-01,0.0,194.6,Gift receipt GFT-000221,GFT-000221
JE-000222,1,2026-05-17,1000,FND-001,SUB-01,20.63,0.0,Gift receipt GFT-000222,GFT-000222
JE-000222,2,2026-05-17,4100,FND-001,SUB-01,0.0,20.63,Gift receipt GFT-000222,GFT-000222
JE-000223,1,2024-03-27,1000,FND-001,SUB-01,47.91,0.0,Gift receipt GFT-000223,GFT-000223
JE-000223,2,2024-03-27,4100,FND-001,SUB-01,0.0,47.91,Gift receipt GFT-000223,GFT-000223
JE-000224,1,2024-11-28,1000,FND-005,SUB-01,350.7,0.0,Gift receipt GFT-000224,GFT-000224
JE-000224,2,2024-11-28,4100,FND-005,SUB-01,0.0,350.7,Gift receipt GFT-000224,GFT-000224
JE-000225,1,2025-08-12,1000,FND-008,SUB-01,143.34,0.0,Gift receipt GFT-000225,GFT-000225
JE-000225,2,2025-08-12,4100,FND-008,SUB-01,0.0,143.34,Gift receipt GFT-000225,GFT-000225
JE-000226,1,2024-09-21,1000,FND-005,SUB-01,934.3,0.0,Gift receipt GFT-000226,GFT-000226
JE-000226,2,2024-09-21,4100,FND-005,SUB-01,0.0,934.3,Gift receipt GFT-000226,GFT-000226
JE-000227,1,2025-09-21,1000,FND-002,SUB-01,213.48,0.0,Gift receipt GFT-000227,GFT-000227
JE-000227,2,2025-09-21,4100,FND-002,SUB-01,0.0,213.48,Gift receipt GFT-000227,GFT-000227
JE-000228,1,2026-05-13,1000,FND-005,SUB-01,125.11,0.0,Gift receipt GFT-000228,GFT-000228
JE-000228,2,2026-05-13,4100,FND-005,SUB-01,0.0,125.11,Gift receipt GFT-000228,GFT-000228
JE-000229,1,2024-02-10,1000,FND-002,SUB-01,92.32,0.0,Gift receipt GFT-000229,GFT-000229
JE-000229,2,2024-02-10,4100,FND-002,SUB-01,0.0,92.32,Gift receipt GFT-000229,GFT-000229
JE-000230,1,2025-01-17,1000,FND-005,SUB-01,129.97,0.0,Gift receipt GFT-000230,GFT-000230
JE-000230,2,2025-01-17,4100,FND-005,SUB-01,0.0,129.97,Gift receipt GFT-000230,GFT-000230
JE-000231,1,2025-03-03,1000,FND-003,SUB-01,216.29,0.0,Gift receipt GFT-000231,GFT-000231
JE-000231,2,2025-03-03,4100,FND-003,SUB-01,0.0,216.29,Gift receipt GFT-000231,GFT-000231
JE-000232,1,2024-11-04,1000,FND-007,SUB-01,181.88,0.0,Gift receipt GFT-000232,GFT-000232
JE-000232,2,2024-11-04,4100,FND-007,SUB-01,0.0,181.88,Gift receipt GFT-000232,GFT-000232
JE-000233,1,2024-04-12,1000,FND-008,SUB-01,515.18,0.0,Gift receipt GFT-000233,GFT-000233
JE-000233,2,2024-04-12,4100,FND-008,SUB-01,0.0,515.18,Gift receipt GFT-000233,GFT-000233
JE-000234,1,2024-12-13,1000,FND-007,SUB-01,35.4,0.0,Gift receipt GFT-000234,GFT-000234
JE-000234,2,2024-12-13,4100,FND-007,SUB-01,0.0,35.4,Gift receipt GFT-000234,GFT-000234
JE-000235,1,2023-09-11,1000,FND-004,SUB-02,40.3,0.0,Gift receipt GFT-000235,GFT-000235
JE-000235,2,2023-09-11,4000,FND-004,SUB-02,0.0,40.3,Gift receipt GFT-000235,GFT-000235
JE-000236,1,2024-09-29,1000,FND-008,SUB-01,141.56,0.0,Gift receipt GFT-000236,GFT-000236
JE-000236,2,2024-09-29,4100,FND-008,SUB-01,0.0,141.56,Gift receipt GFT-000236,GFT-000236
JE-000237,1,2026-05-04,1000,FND-003,SUB-01,328.85,0.0,Gift receipt GFT-000237,GFT-000237
JE-000237,2,2026-05-04,4100,FND-003,SUB-01,0.0,328.85,Gift receipt GFT-000237,GFT-000237
JE-000238,1,2024-07-06,1000,FND-002,SUB-01,417.83,0.0,Gift receipt GFT-000238,GFT-000238
JE-000238,2,2024-07-06,4100,FND-002,SUB-01,0.0,417.83,Gift receipt GFT-000238,GFT-000238
JE-000239,1,2024-03-21,1000,FND-003,SUB-01,96.14,0.0,Gift receipt GFT-000239,GFT-000239
JE-000239,2,2024-03-21,4100,FND-003,SUB-01,0.0,96.14,Gift receipt GFT-000239,GFT-000239
JE-000240,1,2023-12-30,1000,FND-006,SUB-01,10.48,0.0,Gift receipt GFT-000240,GFT-000240
JE-000240,2,2023-12-30,4100,FND-006,SUB-01,0.0,10.48,Gift receipt GFT-000240,GFT-000240
JE-000241,1,2025-03-21,1000,FND-006,SUB-01,99.4,0.0,Gift receipt GFT-000241,GFT-000241
JE-000241,2,2025-03-21,4100,FND-006,SUB-01,0.0,99.4,Gift receipt GFT-000241,GFT-000241
JE-000242,1,2024-12-18,1000,FND-005,SUB-01,278.94,0.0,Gift receipt GFT-000242,GFT-000242
JE-000242,2,2024-12-18,4100,FND-005,SUB-01,0.0,278.94,Gift receipt GFT-000242,GFT-000242
JE-000243,1,2024-03-18,1000,FND-001,SUB-01,178.25,0.0,Gift receipt GFT-000243,GFT-000243
JE-000243,2,2024-03-18,4100,FND-001,SUB-01,0.0,178.25,Gift receipt GFT-000243,GFT-000243
JE-000244,1,2026-02-24,1000,FND-002,SUB-02,342.83,0.0,Gift receipt GFT-000244,GFT-000244
JE-000244,2,2026-02-24,4100,FND-002,SUB-02,0.0,342.83,Gift receipt GFT-000244,GFT-000244
JE-000245,1,2026-06-20,1000,FND-007,SUB-01,676.02,0.0,Gift receipt GFT-000245,GFT-000245
JE-000245,2,2026-06-20,4100,FND-007,SUB-01,0.0,676.02,Gift receipt GFT-000245,GFT-000245
JE-000246,1,2024-05-05,1000,FND-004,SUB-01,152.26,0.0,Gift receipt GFT-000246,GFT-000246
